tbl,id,country,state_province,county,latitude,longitude
vfoi,50773817,Brazil,Sao Paulo,Sete Barras,-1.20E+11,135.498
vfoi,50775023,Brazil,Mato Grosso,NA,9999,9999
vfoi,50775643,Brazil,Mato Grosso,NA,9999,9999
vfoi,50776822,Brazil,Mato Grosso,NA,9999,9999
vfoi,50782135,Brazil,Minas Gerais,Conceicao Do Mato Dentro,9999,9999
vfoi,50788772,Brazil,Mato Grosso,NA,9999,9999
vfoi,50795742,Brazil,Mato Grosso,NA,9999,9999
vfoi,50796703,Brazil,Mato Grosso,NA,9999,9999
vfoi,50803638,Brazil,Mato Grosso,NA,9999,9999
vfoi,50815586,Brazil,Mato Grosso,NA,9999,9999
vfoi,50818688,Brazil,Mato Grosso,NA,9999,9999
vfoi,50820789,Brazil,Mato Grosso,NA,9999,9999
vfoi,50821110,Brazil,Mato Grosso,NA,9999,9999
vfoi,50824021,Brazil,Mato Grosso,NA,9999,9999
vfoi,50825587,Brazil,Mato Grosso,NA,9999,9999
vfoi,50827856,Brazil,Mato Grosso,NA,9999,9999
vfoi,50829011,Brazil,Mato Grosso,NA,9999,9999
vfoi,50833024,Brazil,Mato Grosso,NA,9999,9999
vfoi,50833050,Brazil,Mato Grosso,NA,9999,9999
vfoi,50834983,Brazil,Mato Grosso,NA,9999,9999
vfoi,50838394,Brazil,Mato Grosso,NA,9999,9999
vfoi,50843628,Brazil,Mato Grosso,NA,9999,9999
vfoi,50844064,Brazil,Mato Grosso,NA,9999,9999
vfoi,50849720,Brazil,Espirito Santo,Santa Teresa,9999,9999
vfoi,50853783,Brazil,Espirito Santo,Castelo,9999,9999
vfoi,50853847,Brazil,Espirito Santo,Santa Leopoldina,9999,9999
vfoi,50856342,Brazil,Sao Paulo,Pedregulho,9999,9999
vfoi,50858622,Brazil,Mato Grosso,NA,9999,9999
vfoi,50865666,Brazil,Espirito Santo,Nova Venecia,9999,9999
vfoi,50866152,Brazil,Mato Grosso,NA,9999,9999
vfoi,50875844,Brazil,Mato Grosso,NA,9999,9999
vfoi,50877872,Brazil,Amazonas,NA,9999,9999
vfoi,50882143,Brazil,Goias,Iaciara,-1410,-4630
vfoi,50889059,Brazil,Espirito Santo,Santa Teresa,9999,9999
vfoi,50892626,Brazil,Espirito Santo,Cariacica,9999,9999
vfoi,50893090,Brazil,Espirito Santo,Ibitirama,9999,9999
vfoi,50896278,Brazil,Mato Grosso,NA,9999,9999
vfoi,50896904,Brazil,Espirito Santo,Sao Roque Do Canaa,9999,9999
vfoi,50899963,Brazil,Mato Grosso,NA,9999,9999
vfoi,50905373,Brazil,Sao Paulo,Pedregulho,9999,9999
vfoi,50908019,Brazil,Goias,NA,9999,9999
vfoi,50910405,Brazil,Espirito Santo,Santa Teresa,9999,9999
vfoi,50913139,Brazil,Espirito Santo,Nova Venecia,9999,9999
vfoi,50914990,Brazil,Minas Gerais,Jaiba,9999,9999
vfoi,50916625,Brazil,Mato Grosso,NA,9999,9999
vfoi,50925541,Brazil,Mato Grosso,NA,9999,9999
vfoi,50929498,Brazil,Mato Grosso,NA,9999,9999
vfoi,50932190,Brazil,Rondonia,Porto Velho,-850.268611,-6356.40139
vfoi,50932198,Brazil,Minas Gerais,Catas Altas,9999,9999
vfoi,50935535,Brazil,Mato Grosso,NA,9999,9999
vfoi,50945305,Brazil,Mato Grosso,NA,9999,9999
vfoi,50952760,Brazil,Minas Gerais,Itabirito,9999,9999
vfoi,50955051,Brazil,Mato Grosso,NA,9999,9999
vfoi,50961268,Brazil,Espirito Santo,Sao Roque Do Canaa,9999,9999
vfoi,50961589,Brazil,Mato Grosso,NA,9999,9999
vfoi,50964595,Brazil,Mato Grosso,NA,9999,9999
vfoi,50965862,Brazil,Mato Grosso,NA,9999,9999
vfoi,50969654,Brazil,Minas Gerais,NA,9999,9999
vfoi,50970615,Brazil,Espirito Santo,Santa Teresa,9999,9999
vfoi,50970767,Brazil,Mato Grosso,NA,9999,9999
vfoi,50971695,Brazil,Espirito Santo,Santa Leopoldina,9999,9999
vfoi,50974083,Brazil,Minas Gerais,Aiuruoca,9999,9999
vfoi,50975123,Brazil,Mato Grosso,NA,9999,9999
vfoi,50979309,Brazil,Mato Grosso,NA,9999,9999
vfoi,50984253,Brazil,Mato Grosso,NA,9999,9999
vfoi,50991524,Brazil,Mato Grosso,NA,9999,9999
vfoi,50991972,Brazil,Espirito Santo,Castelo,9999,9999
vfoi,50995291,Brazil,Espirito Santo,Nova Venecia,9999,9999
vfoi,51001137,Brazil,Mato Grosso,NA,9999,9999
vfoi,51009170,Brazil,Rondonia,Porto Velho,-850.268611,-6356.40139
vfoi,51010332,Brazil,Mato Grosso,NA,9999,9999
vfoi,51013353,Brazil,Mato Grosso,NA,9999,9999
vfoi,51017970,Brazil,Mato Grosso,NA,9999,9999
vfoi,51019030,Brazil,Mato Grosso,NA,9999,9999
vfoi,51025242,Brazil,Mato Grosso,NA,9999,9999
vfoi,51025916,Brazil,Mato Grosso,NA,9999,9999
vfoi,51027011,Brazil,Mato Grosso,NA,9999,9999
vfoi,51027801,Brazil,Espirito Santo,Santa Teresa,9999,9999
vfoi,51028018,Brazil,Mato Grosso,NA,9999,9999
vfoi,51032289,Brazil,Espirito Santo,Cariacica,9999,9999
vfoi,51037459,Brazil,Rondonia,Porto Velho,-850.268611,-6356.40139
vfoi,51040150,Brazil,Mato Grosso,NA,9999,9999
vfoi,51041115,Brazil,Goias,NA,9999,9999
vfoi,51049067,Brazil,Mato Grosso,NA,9999,9999
vfoi,51050157,Brazil,Espirito Santo,Barra De Sao Francisco,9999,9999
vfoi,51052285,Brazil,Espirito Santo,Santa Teresa,9999,9999
vfoi,51057429,Brazil,Mato Grosso,NA,9999,9999
vfoi,51061821,Brazil,Goias,Iaciara,9999,9999
vfoi,51064052,Brazil,Mato Grosso,NA,9999,9999
vfoi,51066814,Brazil,Mato Grosso,NA,9999,9999
vfoi,51067880,Brazil,Espirito Santo,Castelo,9999,9999
vfoi,51069242,Brazil,Mato Grosso,NA,9999,9999
vfoi,51076336,Brazil,Espirito Santo,Nova Venecia,9999,9999
vfoi,51078226,Brazil,Minas Gerais,Santa Maria Do Salto,9999,9999
vfoi,51080754,Brazil,Mato Grosso,NA,9999,9999
vfoi,51082857,Brazil,Mato Grosso,NA,9999,9999
vfoi,51084725,Brazil,Mato Grosso,NA,9999,9999
vfoi,51088166,Brazil,Mato Grosso,NA,9999,9999
vfoi,51088350,Brazil,Minas Gerais,Nova Lima,9999,9999
vfoi,51090666,Brazil,Mato Grosso,NA,9999,9999
vfoi,51091701,Brazil,Rondonia,Porto Velho,-850.268611,-6356.40139
vfoi,51097360,Brazil,Espirito Santo,Aguia Branca,9999,9999
vfoi,51098150,Brazil,Mato Grosso,NA,9999,9999
vfoi,51098226,Brazil,Mato Grosso,NA,9999,9999
vfoi,51101642,Brazil,Mato Grosso,NA,9999,9999
vfoi,51102720,Brazil,Espirito Santo,Aguia Branca,9999,9999
vfoi,51103282,Brazil,Mato Grosso,NA,9999,9999
vfoi,51104482,Brazil,Mato Grosso,NA,9999,9999
vfoi,51108721,Brazil,Mato Grosso,NA,9999,9999
vfoi,51108910,Brazil,Espirito Santo,Nova Venecia,9999,9999
vfoi,51113837,Brazil,Minas Gerais,Nova Lima,9999,9999
vfoi,51115152,Brazil,Minas Gerais,Sao Goncalo Do Rio Preto,9999,9999
vfoi,51117127,Brazil,Mato Grosso,NA,9999,9999
vfoi,51118250,Brazil,Mato Grosso,NA,9999,9999
vfoi,51118311,Brazil,Mato Grosso,NA,9999,9999
vfoi,51127817,Brazil,Espirito Santo,Santa Teresa,9999,9999
vfoi,51129918,Brazil,Mato Grosso,NA,9999,9999
vfoi,51136223,Brazil,Espirito Santo,Cariacica,9999,9999
vfoi,51140573,Brazil,Espirito Santo,Cariacica,9999,9999
vfoi,51151103,Brazil,Mato Grosso,NA,9999,9999
vfoi,51152938,Brazil,Espirito Santo,Santa Teresa,9999,9999
vfoi,51156924,Brazil,Mato Grosso,NA,9999,9999
vfoi,51157502,Brazil,NA,NA,-15.9166667,-338.9166667
vfoi,51163671,Brazil,Espirito Santo,Castelo,9999,9999
vfoi,51165321,Brazil,Minas Gerais,Aiuruoca,9999,9999
vfoi,51165748,Brazil,Mato Grosso,NA,9999,9999
vfoi,51166134,Brazil,Mato Grosso,NA,9999,9999
vfoi,51167754,Brazil,Sao Paulo,Cananeia,-1.00E+11,-173.156
vfoi,51170203,Brazil,Mato Grosso,NA,9999,9999
vfoi,51174407,Brazil,Mato Grosso,NA,9999,9999
vfoi,51175215,Brazil,Mato Grosso,NA,9999,9999
vfoi,51176283,Brazil,Rondonia,Porto Velho,-850.268611,-6356.40139
vfoi,51176515,Brazil,Minas Gerais,Santana Do Riacho,9999,9999
vfoi,51178184,Brazil,Paraiba,Remigio,-652.8,-356.555556
vfoi,51183504,Brazil,Mato Grosso,NA,9999,9999
vfoi,51184767,Brazil,Mato Grosso,NA,9999,9999
vfoi,51191925,Brazil,Mato Grosso,NA,9999,9999
vfoi,51194548,Brazil,Federal,Brasilia,9999,9999
vfoi,51196633,Brazil,Mato Grosso,NA,9999,9999
vfoi,51198817,Brazil,Federal,NA,9999,9999
vfoi,51199660,Brazil,Santa Catarina,NA,2710,5343
vfoi,51209107,Brazil,Mato Grosso,NA,9999,9999
vfoi,51222639,Brazil,Espirito Santo,Santa Teresa,9999,9999
vfoi,51224030,Brazil,Espirito Santo,Nova Venecia,9999,9999
vfoi,51226492,Brazil,Mato Grosso,NA,9999,9999
vfoi,51227463,Brazil,Goias,NA,9999,9999
vfoi,51242870,Brazil,Mato Grosso,NA,9999,9999
vfoi,51246022,Brazil,Espirito Santo,Santa Teresa,9999,9999
vfoi,51247504,Brazil,Federal,Brasilia,9999,9999
vfoi,51251085,Brazil,Espirito Santo,Santa Teresa,9999,9999
vfoi,51254880,Brazil,Sao Paulo,Pedregulho,9999,9999
vfoi,51255227,Brazil,Rondonia,Porto Velho,-850.268611,-6356.40139
vfoi,51257925,Brazil,Espirito Santo,Santa Maria De Jetiba,9999,9999
vfoi,51262059,Brazil,Mato Grosso,NA,9999,9999
vfoi,51263244,Brazil,Minas Gerais,Santa Maria Do Salto,9999,9999
vfoi,51265315,Brazil,Mato Grosso,NA,9999,9999
vfoi,51270477,Brazil,Goias,Mossamedes,-165.45,-50.1847222
vfoi,51271929,Brazil,Mato Grosso,NA,9999,9999
vfoi,51281324,Brazil,Mato Grosso,NA,9999,9999
vfoi,51288266,Brazil,Mato Grosso,NA,9999,9999
vfoi,51296097,Brazil,Minas Gerais,Caete,9999,9999
vfoi,51300154,Brazil,Bahia,Rio De Contas,999.9,999.9
vfoi,51301939,Brazil,Minas Gerais,Ribeirao Das Neves,9999,9999
vfoi,51303009,Brazil,Mato Grosso,NA,9999,9999
vfoi,51306087,Brazil,Goias,NA,9999,9999
vfoi,51307059,Brazil,Mato Grosso,NA,9999,9999
vfoi,51308959,Brazil,Mato Grosso,NA,9999,9999
vfoi,51318390,Brazil,Rondonia,Porto Velho,-850.268611,-6356.40139
vfoi,51319298,Brazil,Mato Grosso,NA,9999,9999
vfoi,51329229,Brazil,Espirito Santo,Nova Venecia,9999,9999
vfoi,51331429,Brazil,Mato Grosso,NA,9999,9999
vfoi,51331983,Brazil,Minas Gerais,Fervedouro,9999,9999
vfoi,51333671,Brazil,Mato Grosso,NA,9999,9999
vfoi,51333731,Brazil,Mato Grosso,NA,9999,9999
vfoi,51339871,Brazil,Mato Grosso,NA,9999,9999
vfoi,51340490,Brazil,Mato Grosso,NA,9999,9999
vfoi,51348221,Brazil,Mato Grosso,NA,9999,9999
vfoi,51354859,Brazil,Mato Grosso,NA,9999,9999
vfoi,51355500,Brazil,Espirito Santo,Domingos Martins,9999,9999
vfoi,51358189,Brazil,Mato Grosso,NA,9999,9999
vfoi,51362103,Brazil,Mato Grosso,NA,9999,9999
vfoi,51362239,Brazil,Espirito Santo,Domingos Martins,9999,9999
vfoi,51362264,Brazil,Bahia,Cachoeira,-1232,-390
vfoi,51366069,Brazil,Espirito Santo,Nova Venecia,9999,9999
vfoi,51368984,Brazil,Mato Grosso,NA,9999,9999
vfoi,51371684,Brazil,Mato Grosso,NA,9999,9999
vfoi,51372383,Brazil,Minas Gerais,Fervedouro,9999,9999
vfoi,51372882,Brazil,Rondonia,Porto Velho,-850.268611,-6356.40139
vfoi,51377293,Brazil,Espirito Santo,Santa Teresa,9999,9999
vfoi,51383825,Brazil,Mato Grosso,NA,9999,9999
vfoi,51387202,Brazil,Mato Grosso,NA,9999,9999
vfoi,51387914,Brazil,Minas Gerais,Conceicao Do Mato Dentro,9999,9999
vfoi,51390578,Brazil,Mato Grosso,NA,9999,9999
vfoi,51391666,Brazil,Mato Grosso,NA,9999,9999
vfoi,51392230,Brazil,Mato Grosso,NA,9999,9999
vfoi,51393818,Brazil,Rondonia,Porto Velho,-850.268611,-6356.40139
vfoi,51395735,Brazil,Mato Grosso,NA,9999,9999
vfoi,51403533,Brazil,Mato Grosso,NA,9999,9999
vfoi,51407699,Brazil,Espirito Santo,Linhares,9999,9999
vfoi,51417422,Brazil,Espirito Santo,Santa Teresa,9999,9999
vfoi,51419038,Brazil,Mato Grosso,NA,9999,9999
vfoi,51425802,Brazil,Mato Grosso,NA,9999,9999
vfoi,51428755,Brazil,Mato Grosso,NA,9999,9999
vfoi,51431203,Brazil,Mato Grosso,NA,9999,9999
vfoi,51433178,Brazil,Mato Grosso,NA,9999,9999
vfoi,51433537,Brazil,Espirito Santo,Santa Maria De Jetiba,9999,9999
vfoi,51437632,Brazil,Espirito Santo,Santa Teresa,9999,9999
vfoi,51439424,Brazil,Espirito Santo,Santa Teresa,9999,9999
vfoi,51442750,Brazil,Mato Grosso,NA,9999,9999
vfoi,51443208,Brazil,Mato Grosso,NA,9999,9999
vfoi,51443901,Brazil,Mato Grosso,NA,9999,9999
vfoi,51445766,Brazil,Mato Grosso,NA,9999,9999
vfoi,51447652,Brazil,Mato Grosso,NA,9999,9999
vfoi,51459304,Brazil,Sao Paulo,Pedregulho,9999,9999
vfoi,51465829,Brazil,Minas Gerais,Conceicao Do Mato Dentro,9999,9999
vfoi,51476838,Brazil,Mato Grosso,NA,9999,9999
vfoi,51479073,Brazil,Mato Grosso,NA,9999,9999
vfoi,51480499,Brazil,Goias,NA,9999,9999
vfoi,51480653,Brazil,Mato Grosso,NA,9999,9999
vfoi,51486800,Brazil,Mato Grosso,NA,9999,9999
vfoi,51492832,Brazil,Mato Grosso,NA,9999,9999
vfoi,51498050,Brazil,Mato Grosso,NA,9999,9999
vfoi,51500464,Brazil,Mato Grosso,NA,9999,9999
vfoi,51502920,Brazil,Minas Gerais,Carandai,9999,9999
vfoi,51510589,Brazil,Mato Grosso,NA,9999,9999
vfoi,51511722,Brazil,Espirito Santo,Santa Teresa,9999,9999
vfoi,51511814,Brazil,Mato Grosso,NA,9999,9999
vfoi,51516192,Brazil,Mato Grosso,NA,9999,9999
vfoi,51516925,Brazil,Espirito Santo,Santa Teresa,9999,9999
vfoi,51520522,Brazil,Goias,NA,9999,9999
vfoi,51534239,Brazil,Mato Grosso,NA,9999,9999
vfoi,51534967,Brazil,Espirito Santo,Castelo,9999,9999
vfoi,51541618,Brazil,Mato Grosso,NA,9999,9999
vfoi,51545971,Brazil,Mato Grosso,NA,9999,9999
vfoi,51551497,Brazil,Espirito Santo,Santa Teresa,9999,9999
vfoi,51551965,Brazil,Mato Grosso,NA,9999,9999
vfoi,51552378,Brazil,Espirito Santo,Cariacica,9999,9999
vfoi,51552627,Brazil,Mato Grosso,NA,9999,9999
vfoi,51561404,Brazil,Espirito Santo,Barra De Sao Francisco,9999,9999
vfoi,51561422,Brazil,Mato Grosso,NA,9999,9999
vfoi,51561830,Brazil,Minas Gerais,Caete,9999,9999
vfoi,51565663,Brazil,Rondonia,Porto Velho,-850.268611,-6356.40139
vfoi,51569700,Brazil,Mato Grosso,NA,9999,9999
vfoi,51572517,Brazil,Minas Gerais,Santa Maria Do Salto,9999,9999
vfoi,51572588,Brazil,Mato Grosso,NA,9999,9999
vfoi,51573435,Canada,British Columbia,NA,531.25,-127.25
vfoi,51576583,Brazil,Rondonia,Porto Velho,-850.268611,-6356.40139
vfoi,51577043,Brazil,Espirito Santo,Santa Teresa,9999,9999
vfoi,51577359,Brazil,Mato Grosso,NA,9999,9999
vfoi,51579952,Brazil,Goias,NA,9999,9999
vfoi,51580721,Brazil,Mato Grosso,NA,9999,9999
vfoi,51581452,Brazil,Mato Grosso,NA,9999,9999
vfoi,51588645,Brazil,Mato Grosso,NA,9999,9999
vfoi,51590309,Brazil,Mato Grosso,NA,9999,9999
vfoi,51593054,Brazil,Espirito Santo,Ibitirama,9999,9999
vfoi,51594262,Brazil,Espirito Santo,Muniz Freire,9999,9999
vfoi,51595117,Brazil,Espirito Santo,Castelo,9999,9999
vfoi,51599391,Brazil,Mato Grosso,NA,9999,9999
vfoi,51600139,Brazil,Mato Grosso,NA,9999,9999
vfoi,51601780,Brazil,Federal,NA,9999,9999
vfoi,51603008,Brazil,Minas Gerais,Mariana,9999,9999
vfoi,51604927,Brazil,Mato Grosso,NA,9999,9999
vfoi,51607821,Brazil,Espirito Santo,Nova Venecia,9999,9999
vfoi,51609032,Brazil,Mato Grosso,NA,9999,9999
vfoi,51609058,Brazil,Espirito Santo,Castelo,9999,9999
vfoi,51609604,Brazil,Mato Grosso,NA,9999,9999
vfoi,51610834,Canada,British Columbia,NA,491.2166667,-115.8666667
vfoi,51610977,Brazil,Mato Grosso,NA,9999,9999
vfoi,51612939,Brazil,Mato Grosso,NA,9999,9999
vfoi,51614158,Brazil,Mato Grosso,NA,9999,9999
vfoi,51615223,Brazil,Minas Gerais,Santa Maria Do Salto,9999,9999
vfoi,51617020,Brazil,Mato Grosso,NA,9999,9999
vfoi,51618504,Brazil,Espirito Santo,Santa Leopoldina,9999,9999
vfoi,51631543,Brazil,Espirito Santo,Ecoporanga,9999,9999
vfoi,51633146,Brazil,Espirito Santo,Santa Teresa,9999,9999
vfoi,51635524,Brazil,Mato Grosso,NA,9999,9999
vfoi,51637004,Brazil,Mato Grosso,NA,9999,9999
vfoi,51639663,Brazil,Mato Grosso,NA,9999,9999
vfoi,51641400,Brazil,Mato Grosso,NA,9999,9999
vfoi,51641848,Brazil,Mato Grosso,NA,9999,9999
vfoi,51650560,Brazil,Mato Grosso,NA,9999,9999
vfoi,51653166,Brazil,Mato Grosso,NA,9999,9999
vfoi,51665654,Brazil,Minas Gerais,Grao Mogol,-1632,-4249
vfoi,51670463,Brazil,Mato Grosso,NA,9999,9999
vfoi,51673882,Brazil,Mato Grosso,NA,9999,9999
vfoi,51680458,Brazil,Mato Grosso,NA,9999,9999
vfoi,51683686,Brazil,Mato Grosso,NA,9999,9999
vfoi,51687712,Brazil,Espirito Santo,Santa Teresa,9999,9999
vfoi,51691634,Brazil,Rondonia,Porto Velho,-850.268611,-6356.40139
vfoi,51694302,Brazil,Minas Gerais,Mariana,9999,9999
vfoi,51698745,Brazil,Mato Grosso,NA,9999,9999
vfoi,51702731,Brazil,Mato Grosso,NA,9999,9999
vfoi,51710606,Brazil,Mato Grosso,NA,9999,9999
vfoi,51712224,Brazil,Mato Grosso,NA,9999,9999
vfoi,51713928,Brazil,Minas Gerais,Moeda,9999,9999
vfoi,51715188,Canada,British Columbia,NA,491,-120.75
vfoi,51716417,Brazil,Espirito Santo,Santa Teresa,9999,9999
vfoi,51725461,Brazil,Mato Grosso,NA,9999,9999
vfoi,51731721,Brazil,Sao Paulo,Cananeia,-1.00E+11,-179.156
vfoi,51737771,Brazil,Espirito Santo,Nova Venecia,9999,9999
vfoi,51741906,Brazil,Espirito Santo,Santa Teresa,9999,9999
vfoi,51742132,Brazil,Mato Grosso,NA,9999,9999
vfoi,51744513,Brazil,Mato Grosso,NA,9999,9999
vfoi,51745206,Brazil,Mato Grosso,NA,9999,9999
vfoi,51745372,Brazil,Mato Grosso,NA,9999,9999
vfoi,51747943,Brazil,Espirito Santo,Santa Teresa,9999,9999
vfoi,51749366,Brazil,Minas Gerais,Alagoa,9999,9999
vfoi,51750597,Brazil,Mato Grosso,NA,9999,9999
vfoi,51751316,Brazil,Mato Grosso,NA,9999,9999
vfoi,51753371,Brazil,Espirito Santo,Santa Teresa,9999,9999
vfoi,51757365,Brazil,Mato Grosso,NA,9999,9999
vfoi,51758901,Brazil,Espirito Santo,Santa Teresa,9999,9999
vfoi,51769806,Brazil,Goias,NA,9999,9999
vfoi,51781155,Brazil,Sao Paulo,NA,9999,9999
vfoi,51798698,Brazil,Espirito Santo,Castelo,9999,9999
vfoi,51799993,Brazil,Minas Gerais,Fervedouro,9999,9999
vfoi,51800184,Brazil,Espirito Santo,Linhares,9999,9999
vfoi,51801071,Brazil,Minas Gerais,Catas Altas,9999,9999
vfoi,51803406,Brazil,Mato Grosso,NA,9999,9999
vfoi,51805502,Canada,British Columbia,NA,54.1833333,-1211.216667
vfoi,51805692,Brazil,Espirito Santo,Santa Leopoldina,9999,9999
vfoi,51807914,Brazil,Mato Grosso,NA,9999,9999
vfoi,51809241,Brazil,Minas Gerais,NA,9999,9999
vfoi,51810830,Brazil,Mato Grosso,NA,9999,9999
vfoi,51814447,Brazil,Espirito Santo,Ibitirama,9999,9999
vfoi,51819891,Brazil,Mato Grosso,NA,9999,9999
vfoi,51826686,Brazil,Espirito Santo,Santa Teresa,9999,9999
vfoi,51828820,Brazil,Mato Grosso,NA,9999,9999
vfoi,51834796,Brazil,Mato Grosso,NA,9999,9999
vfoi,51836433,Brazil,Mato Grosso,NA,9999,9999
vfoi,51839799,Brazil,Sao Paulo,Cunha,-249579000,172.744
vfoi,51846039,Brazil,Mato Grosso,NA,9999,9999
vfoi,51849999,Brazil,Espirito Santo,Castelo,9999,9999
vfoi,51853145,Brazil,Mato Grosso,NA,9999,9999
vfoi,51854869,Brazil,Mato Grosso,NA,9999,9999
vfoi,51855424,Brazil,Mato Grosso,NA,9999,9999
vfoi,51860718,Brazil,Mato Grosso,NA,9999,9999
vfoi,51870520,Brazil,Mato Grosso,NA,9999,9999
vfoi,51872066,Brazil,Sao Paulo,Cananeia,-1.00E+11,-179.156
vfoi,51875495,Brazil,Minas Gerais,Cristalia,9999,9999
vfoi,51875885,Brazil,Sao Paulo,Pedregulho,9999,9999
vfoi,51876929,Brazil,Mato Grosso,NA,9999,9999
vfoi,51877691,Brazil,Mato Grosso,NA,9999,9999
vfoi,51878543,Brazil,Mato Grosso,NA,9999,9999
vfoi,51884311,Brazil,Mato Grosso,NA,9999,9999
vfoi,51887277,Brazil,Goias,NA,9999,9999
vfoi,51888878,Brazil,Mato Grosso,NA,9999,9999
vfoi,51891505,Brazil,Mato Grosso,NA,9999,9999
vfoi,51909615,Brazil,Mato Grosso,NA,9999,9999
vfoi,51915675,Brazil,Mato Grosso,NA,9999,9999
vfoi,51918201,Brazil,Mato Grosso,NA,9999,9999
vfoi,51922700,Brazil,Mato Grosso,NA,9999,9999
vfoi,51925964,Brazil,Espirito Santo,Castelo,9999,9999
vfoi,51932276,Brazil,Minas Gerais,Santa Maria Do Salto,9999,9999
vfoi,51937894,Brazil,Minas Gerais,Nova Lima,9999,9999
vfoi,51938407,Brazil,Mato Grosso,NA,9999,9999
vfoi,51941282,Brazil,Espirito Santo,Nova Venecia,9999,9999
vfoi,51942827,Brazil,Mato Grosso,NA,9999,9999
vfoi,51955583,Brazil,Mato Grosso,NA,9999,9999
vfoi,51957155,Brazil,Mato Grosso,NA,9999,9999
vfoi,51958712,Brazil,Espirito Santo,Guarapari,9999,9999
vfoi,51958841,Brazil,Mato Grosso,NA,9999,9999
vfoi,51962029,Brazil,Minas Gerais,Caete,9999,9999
vfoi,51963201,Brazil,Mato Grosso,NA,9999,9999
vfoi,51967564,Brazil,Federal,Brasilia,9999,9999
vfoi,51973875,Brazil,Mato Grosso,NA,9999,9999
vfoi,51976431,Brazil,Espirito Santo,Fundao,9999,9999
vfoi,51977527,Brazil,Espirito Santo,Santa Leopoldina,9999,9999
vfoi,51984192,Brazil,Mato Grosso,NA,9999,9999
vfoi,51984952,Brazil,Espirito Santo,Santa Teresa,9999,9999
vfoi,51986235,Brazil,Espirito Santo,Nova Venecia,9999,9999
vfoi,51987431,Brazil,Espirito Santo,Ibitirama,-20.394444,-4144.16667
vfoi,51991018,Brazil,Mato Grosso,NA,9999,9999
vfoi,51993348,Brazil,Minas Gerais,Brumadinho,9999,9999
vfoi,51994217,Brazil,Mato Grosso,NA,9999,9999
vfoi,51994345,Brazil,Mato Grosso,NA,9999,9999
vfoi,51995523,Brazil,Mato Grosso,NA,9999,9999
vfoi,51996226,Brazil,Mato Grosso,NA,9999,9999
vfoi,51996729,Brazil,Mato Grosso,NA,9999,9999
vfoi,51998374,Brazil,Minas Gerais,Nova Lima,9999,9999
vfoi,51998723,Brazil,Mato Grosso,NA,9999,9999
vfoi,52003755,Brazil,Espirito Santo,Linhares,9999,9999
vfoi,52007472,Brazil,Espirito Santo,Nova Venecia,9999,9999
vfoi,52008214,Brazil,Mato Grosso,NA,9999,9999
vfoi,52014749,Brazil,Mato Grosso,NA,9999,9999
vfoi,52016206,Brazil,Mato Grosso,NA,9999,9999
vfoi,52020950,Brazil,Mato Grosso,NA,9999,9999
vfoi,52024437,Brazil,Espirito Santo,Santa Teresa,9999,9999
vfoi,52024602,Brazil,Mato Grosso,NA,9999,9999
vfoi,52026556,Brazil,Mato Grosso,NA,9999,9999
vfoi,52027714,Brazil,Minas Gerais,Aiuruoca,9999,9999
vfoi,52029268,Brazil,Espirito Santo,Castelo,9999,9999
vfoi,52032604,Brazil,Mato Grosso,NA,9999,9999
vfoi,52040731,Brazil,Espirito Santo,Divino De Sao Lourenco,9999,9999
vfoi,52042350,Brazil,Espirito Santo,Viana,9999,9999
vfoi,52042621,Brazil,Mato Grosso,NA,9999,9999
vfoi,52044443,Brazil,Espirito Santo,Nova Venecia,9999,9999
vfoi,52047829,Brazil,Mato Grosso,NA,9999,9999
vfoi,52048059,Brazil,Espirito Santo,Cariacica,9999,9999
vfoi,52054183,Brazil,Mato Grosso,NA,9999,9999
vfoi,52058403,Brazil,Mato Grosso,NA,9999,9999
vfoi,52059252,Brazil,Mato Grosso,NA,9999,9999
vfoi,52062038,Brazil,Minas Gerais,Fervedouro,9999,9999
vfoi,52063176,Brazil,Mato Grosso,NA,9999,9999
vfoi,52063617,Brazil,Minas Gerais,Santana Do Riacho,9999,9999
vfoi,52065708,Brazil,Minas Gerais,NA,9999,9999
vfoi,52066843,Brazil,Espirito Santo,Cariacica,9999,9999
vfoi,52067363,Brazil,Mato Grosso,NA,9999,9999
vfoi,52067843,Brazil,Mato Grosso,NA,9999,9999
vfoi,52070497,Brazil,Espirito Santo,Castelo,9999,9999
vfoi,52072168,Brazil,Mato Grosso,NA,9999,9999
vfoi,52073096,Brazil,Mato Grosso,NA,9999,9999
vfoi,52076797,Brazil,Minas Gerais,Moeda,9999,9999
vfoi,52079153,Brazil,Mato Grosso,NA,9999,9999
vfoi,52080289,Brazil,Mato Grosso,NA,9999,9999
vfoi,52080651,Brazil,Espirito Santo,Muniz Freire,9999,9999
vfoi,52080689,Brazil,Espirito Santo,Castelo,9999,9999
vfoi,52080703,Brazil,Mato Grosso,NA,9999,9999
vfoi,52082638,Brazil,Mato Grosso,NA,9999,9999
vfoi,52083800,Brazil,Mato Grosso,NA,9999,9999
vfoi,52083945,Brazil,Minas Gerais,Sao Goncalo Do Rio Preto,9999,9999
vfoi,52084377,Brazil,Mato Grosso,NA,9999,9999
vfoi,52085328,Brazil,Espirito Santo,Cariacica,9999,9999
vfoi,52087620,Brazil,Mato Grosso,NA,9999,9999
